538027000: system.md_grid_clstr.md_grid.llvm_interface: || Launching Branch:   br label %4
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Launching   %71 = load double, double* %70, align 4, !tbaa.struct !10
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Addr[10023e60] Size[8]
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %72 = getelementptr inbounds [4 x [4 x [10 x %struct.dvector_t]]], [4 x [4 x [10 x %struct.dvector_t]]]* %2, i32 %34, i32 %36, i32 %41, i32 %67, i32 2
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Index Values
538947000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %34 = 0, dimension offset = 3840
538947000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %36 = 0, dimension offset = 960
538947000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %41 = 0, dimension offset = 240
538947000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %67 = 1, dimension offset = 24
538947000: system.md_grid_clstr.md_grid.llvm_interface: || i32 2, struct offset = 16
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Ptr[10023e40]  Offset[28] (Flat Idx[5])
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Result: Addr[10023e68]
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Launching   %73 = load double, double* %72, align 4, !tbaa.struct !11
538947000: system.md_grid_clstr.md_grid.llvm_interface: || Addr[10023e68] Size[8]
538959000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %69 = load double, double* %68, align 4, !tbaa.struct !7
538959000: system.md_grid_clstr.md_grid.llvm_interface: || double %69 = -6.93607e+15f 0.18787d
538959000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %71 = load double, double* %70, align 4, !tbaa.struct !10
538959000: system.md_grid_clstr.md_grid.llvm_interface: || double %71 = -0.000358187f 1.60929d
538969000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %73 = load double, double* %72, align 4, !tbaa.struct !11
538969000: system.md_grid_clstr.md_grid.llvm_interface: || double %73 = 6.8695e-24f 0.56948d
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %102 = phi double [ %96, %79 ], [ %66, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %96 = fadd double %66, %95
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %103 = phi double [ %98, %79 ], [ %65, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %98 = fadd double %65, %97
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %104 = phi double [ %100, %79 ], [ %64, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %100 = fadd double %64, %99
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %64 = phi double [ %104, %101 ], [ %62, %49 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %104 = phi double [ %100, %79 ], [ %64, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %65 = phi double [ %103, %101 ], [ %60, %49 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %103 = phi double [ %98, %79 ], [ %65, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %66 = phi double [ %102, %101 ], [ %58, %49 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %102 = phi double [ %96, %79 ], [ %66, %63 ]
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %93 = fmul double %90, %92
539107000: system.md_grid_clstr.md_grid.llvm_interface: || (double %90) 0.00305328 * (double %92) -1.99542
539107000: system.md_grid_clstr.md_grid.llvm_interface: || double %93 = -0.00609258
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %89 = fmul double %88, %88
539107000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.0687307 * (double %88) 0.0687307
539107000: system.md_grid_clstr.md_grid.llvm_interface: || double %89 = 0.00472391
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %83 = fmul double %80, %80
539107000: system.md_grid_clstr.md_grid.llvm_interface: || (double %80) -3.48731 * (double %80) -3.48731
539107000: system.md_grid_clstr.md_grid.llvm_interface: || double %83 = 12.1613
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %84 = fmul double %81, %81
539107000: system.md_grid_clstr.md_grid.llvm_interface: || (double %81) -2.59887 * (double %81) -2.59887
539107000: system.md_grid_clstr.md_grid.llvm_interface: || double %84 = 6.75412
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %86 = fmul double %82, %82
539107000: system.md_grid_clstr.md_grid.llvm_interface: || (double %82) -1.57462 * (double %82) -1.57462
539107000: system.md_grid_clstr.md_grid.llvm_interface: || double %86 = 2.47942
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %74 = fcmp une double %69, %52
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 0.18787, 0.18787
539107000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %74 = FALSE
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %75 = fcmp une double %71, %54
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 1.60929, 1.60929
539107000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %75 = FALSE
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %77 = fcmp une double %73, %56
539107000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 0.56948, 0.56948
539107000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %77 = FALSE
539147000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %94 = fmul double %88, %93
539147000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.145074 * (double %93) -0.00609258
539147000: system.md_grid_clstr.md_grid.llvm_interface: || double %94 = -0.000883873
539147000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %90 = fmul double %88, %89
539147000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.0687307 * (double %89) 0.00472391
539147000: system.md_grid_clstr.md_grid.llvm_interface: || double %90 = 0.000324678
539147000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %85 = fadd double %83, %84
539147000: system.md_grid_clstr.md_grid.llvm_interface: || (double %83) 12.1613 + (double %84) 6.75412
539147000: system.md_grid_clstr.md_grid.llvm_interface: || double %85 = 18.9154
539147000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %76 = or i1 %74, %75
539147000: system.md_grid_clstr.md_grid.llvm_interface: || (i1 %74) 0 | (i1 %75) 0
539147000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %76 = 0
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %95 = fmul double %80, %94
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (double %80) 1.75247 * (double %94) -0.000883873
539197000: system.md_grid_clstr.md_grid.llvm_interface: || double %95 = -0.00154896
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %97 = fmul double %81, %94
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (double %81) 0.625053 * (double %94) -0.000883873
539197000: system.md_grid_clstr.md_grid.llvm_interface: || double %97 = -0.000552468
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %99 = fmul double %82, %94
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (double %82) -1.85235 * (double %94) -0.000883873
539197000: system.md_grid_clstr.md_grid.llvm_interface: || double %99 = 0.00163724
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %91 = fmul double %90, 1.500000e+00
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (double %90) 0.000324678 * (double 1.500000e+00) 1.5
539197000: system.md_grid_clstr.md_grid.llvm_interface: || double %91 = 0.000487017
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %87 = fadd double %85, %86
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (double %85) 18.9154 + (double %86) 2.47942
539197000: system.md_grid_clstr.md_grid.llvm_interface: || double %87 = 21.3949
539197000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %78 = or i1 %76, %77
539197000: system.md_grid_clstr.md_grid.llvm_interface: || (i1 %76) 0 | (i1 %77) 0
539197000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %78 = 0
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %96 = fadd double %66, %95
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (double %66) -3.32851e-05 + (double %95) -0.00154896
539247000: system.md_grid_clstr.md_grid.llvm_interface: || double %96 = -0.00158225
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %98 = fadd double %65, %97
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (double %65) -2.48053e-05 + (double %97) -0.000552468
539247000: system.md_grid_clstr.md_grid.llvm_interface: || double %98 = -0.000577273
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %100 = fadd double %64, %99
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (double %64) -1.50292e-05 + (double %99) 0.00163724
539247000: system.md_grid_clstr.md_grid.llvm_interface: || double %100 = 0.00162221
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %92 = fadd double %91, -2.000000e+00
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (double %91) 0.000487017 + (double -2.000000e+00) -2
539247000: system.md_grid_clstr.md_grid.llvm_interface: || double %92 = -1.99951
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %88 = fdiv double 1.000000e+00, %87
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (double 1.000000e+00) 1 / (double %87) 21.3949
539247000: system.md_grid_clstr.md_grid.llvm_interface: || double %88 = 0.0467402
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Launching Branch:   br i1 %78, label %79, label %101
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Condition: FALSE, Fetching target label %101
539247000: system.md_grid_clstr.md_grid.llvm_interface: 		 Branching to label %101 from label %63
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %105 = add nuw nsw i32 %67, 1
539247000: system.md_grid_clstr.md_grid.llvm_interface: || (i32 %67) 1 + (i32 1) 1
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %105 = 2
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %106 = icmp eq i32 %105, %43
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %106 = FALSE
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Launching Branch:   br i1 %106, label %107, label %63, !llvm.loop !16
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Condition: FALSE, Fetching target label %63
539247000: system.md_grid_clstr.md_grid.llvm_interface: 		 Branching to label %63 from label %101
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %67 = phi i32 [ %105, %101 ], [ 0, %49 ]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %105 = add nuw nsw i32 %67, 1
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %68 = getelementptr inbounds [4 x [4 x [10 x %struct.dvector_t]]], [4 x [4 x [10 x %struct.dvector_t]]]* %2, i32 %34, i32 %36, i32 %41, i32 %67, i32 0
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Index Values
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %34 = 0, dimension offset = 3840
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %36 = 0, dimension offset = 960
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %41 = 0, dimension offset = 240
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %67 = 2, dimension offset = 24
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 0, struct offset = 0
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Ptr[10023e40]  Offset[30] (Flat Idx[6])
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Result: Addr[10023e70]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Launching   %69 = load double, double* %68, align 4, !tbaa.struct !7
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Addr[10023e70] Size[8]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %70 = getelementptr inbounds [4 x [4 x [10 x %struct.dvector_t]]], [4 x [4 x [10 x %struct.dvector_t]]]* %2, i32 %34, i32 %36, i32 %41, i32 %67, i32 1
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Index Values
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %34 = 0, dimension offset = 3840
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %36 = 0, dimension offset = 960
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %41 = 0, dimension offset = 240
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %67 = 2, dimension offset = 24
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 1, struct offset = 8
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Ptr[10023e40]  Offset[38] (Flat Idx[7])
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Result: Addr[10023e78]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Launching   %71 = load double, double* %70, align 4, !tbaa.struct !10
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Addr[10023e78] Size[8]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %72 = getelementptr inbounds [4 x [4 x [10 x %struct.dvector_t]]], [4 x [4 x [10 x %struct.dvector_t]]]* %2, i32 %34, i32 %36, i32 %41, i32 %67, i32 2
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Index Values
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %34 = 0, dimension offset = 3840
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %36 = 0, dimension offset = 960
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %41 = 0, dimension offset = 240
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 %67 = 2, dimension offset = 24
539247000: system.md_grid_clstr.md_grid.llvm_interface: || i32 2, struct offset = 16
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Ptr[10023e40]  Offset[40] (Flat Idx[8])
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Result: Addr[10023e80]
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Launching   %73 = load double, double* %72, align 4, !tbaa.struct !11
539247000: system.md_grid_clstr.md_grid.llvm_interface: || Addr[10023e80] Size[8]
539259000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %69 = load double, double* %68, align 4, !tbaa.struct !7
539259000: system.md_grid_clstr.md_grid.llvm_interface: || double %69 = 1.43374e+08f 1.92271d
539259000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %71 = load double, double* %70, align 4, !tbaa.struct !10
539259000: system.md_grid_clstr.md_grid.llvm_interface: || double %71 = -7.08295e-32f 3.58311d
539269000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %73 = load double, double* %72, align 4, !tbaa.struct !11
539269000: system.md_grid_clstr.md_grid.llvm_interface: || double %73 = 1.87517e-16f 3.99645d
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %102 = phi double [ %96, %79 ], [ %66, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %96 = fadd double %66, %95
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %103 = phi double [ %98, %79 ], [ %65, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %98 = fadd double %65, %97
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %104 = phi double [ %100, %79 ], [ %64, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %79, using value:   %100 = fadd double %64, %99
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %64 = phi double [ %104, %101 ], [ %62, %49 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %104 = phi double [ %100, %79 ], [ %64, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %65 = phi double [ %103, %101 ], [ %60, %49 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %103 = phi double [ %98, %79 ], [ %65, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %66 = phi double [ %102, %101 ], [ %58, %49 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || PHI entered from label %101, using value:   %102 = phi double [ %96, %79 ], [ %66, %63 ]
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %93 = fmul double %90, %92
539407000: system.md_grid_clstr.md_grid.llvm_interface: || (double %90) 0.000324678 * (double %92) -1.99951
539407000: system.md_grid_clstr.md_grid.llvm_interface: || double %93 = -0.000649198
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %89 = fmul double %88, %88
539407000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.0467402 * (double %88) 0.0467402
539407000: system.md_grid_clstr.md_grid.llvm_interface: || double %89 = 0.00218465
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %74 = fcmp une double %69, %52
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 1.92271, 0.18787
539407000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %74 = TRUE
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %75 = fcmp une double %71, %54
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 3.58311, 1.60929
539407000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %75 = TRUE
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %77 = fcmp une double %73, %56
539407000: system.md_grid_clstr.md_grid.llvm_interface: || Comparing 3.99645, 0.56948
539407000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %77 = TRUE
539447000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %94 = fmul double %88, %93
539447000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.0687307 * (double %93) -0.000649198
539447000: system.md_grid_clstr.md_grid.llvm_interface: || double %94 = -4.46198e-05
539447000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %90 = fmul double %88, %89
539447000: system.md_grid_clstr.md_grid.llvm_interface: || (double %88) 0.0467402 * (double %89) 0.00218465
539447000: system.md_grid_clstr.md_grid.llvm_interface: || double %90 = 0.000102111
539447000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %76 = or i1 %74, %75
539447000: system.md_grid_clstr.md_grid.llvm_interface: || (i1 %74) 1 | (i1 %75) 1
539447000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %76 = 1
539487000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %95 = fmul double %80, %94
539487000: system.md_grid_clstr.md_grid.llvm_interface: || (double %80) 1.51602 * (double %94) -4.46198e-05
539487000: system.md_grid_clstr.md_grid.llvm_interface: || double %95 = -6.76445e-05
539487000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %97 = fmul double %81, %94
539487000: system.md_grid_clstr.md_grid.llvm_interface: || (double %81) 3.48809 * (double %94) -4.46198e-05
539487000: system.md_grid_clstr.md_grid.llvm_interface: || double %97 = -0.000155638
539487000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %99 = fmul double %82, %94
539487000: system.md_grid_clstr.md_grid.llvm_interface: || (double %82) -0.290581 * (double %94) -4.46198e-05
539487000: system.md_grid_clstr.md_grid.llvm_interface: || double %99 = 1.29657e-05
539487000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %91 = fmul double %90, 1.500000e+00
539487000: system.md_grid_clstr.md_grid.llvm_interface: || (double %90) 0.000102111 * (double 1.500000e+00) 1.5
539487000: system.md_grid_clstr.md_grid.llvm_interface: || double %91 = 0.000153166
539487000: system.md_grid_clstr.md_grid.llvm_interface: || Computing   %78 = or i1 %76, %77
539487000: system.md_grid_clstr.md_grid.llvm_interface: || (i1 %76) 1 | (i1 %77) 1
539487000: system.md_grid_clstr.md_grid.llvm_interface: || i1 %78 = 1
